Método,Quadro (imagem),min_val,max_val
TM_SQDIFF,im317.jpg,12467649.0,433716768.0
TM_SQDIFF,im318.jpg,12448147.0,433220672.0
TM_SQDIFF,im319.jpg,12549149.0,431918656.0
TM_SQDIFF,im320.jpg,12588002.0,430207392.0
TM_SQDIFF,im321.jpg,12614521.0,428186720.0
TM_SQDIFF,im322.jpg,12625151.0,426255200.0
TM_SQDIFF,im323.jpg,12654069.0,422933760.0
TM_SQDIFF,im324.jpg,12640831.0,420989856.0
TM_SQDIFF,im325.jpg,12636123.0,419069504.0
TM_SQDIFF,im326.jpg,12465648.0,416886048.0
TM_SQDIFF,im327.jpg,12232862.0,415506080.0
TM_SQDIFF,im328.jpg,12114634.0,412473600.0
TM_SQDIFF,im329.jpg,11815735.0,409778368.0
TM_SQDIFF,im330.jpg,11562937.0,406904672.0
TM_SQDIFF,im331.jpg,11285971.0,405162016.0
TM_SQDIFF,im332.jpg,10942234.0,402167200.0
TM_SQDIFF,im333.jpg,10701157.0,398495648.0
TM_SQDIFF,im334.jpg,10542796.0,395200640.0
TM_SQDIFF,im335.jpg,10467424.0,391700832.0
TM_SQDIFF,im336.jpg,10535100.0,387846592.0
TM_SQDIFF,im337.jpg,10851330.0,383994432.0
TM_SQDIFF,im338.jpg,11202567.0,380001376.0
TM_SQDIFF,im339.jpg,11821933.0,376866624.0
TM_SQDIFF,im340.jpg,12626546.0,372255456.0
TM_SQDIFF,im341.jpg,13228619.0,368051712.0
TM_SQDIFF,im342.jpg,13519292.0,363738432.0
TM_SQDIFF,im343.jpg,13370598.0,360303776.0
TM_SQDIFF,im344.jpg,12994270.0,357022240.0
TM_SQDIFF,im345.jpg,12366823.0,347081792.0
TM_SQDIFF,im346.jpg,11699835.0,328892544.0
TM_SQDIFF,im347.jpg,11056011.0,308529056.0
TM_SQDIFF,im348.jpg,10631214.0,292311808.0
TM_SQDIFF,im349.jpg,10350955.0,279747872.0
TM_SQDIFF,im350.jpg,10032592.0,268761632.0
TM_SQDIFF,im351.jpg,9925252.0,258350208.0
TM_SQDIFF,im352.jpg,9736002.0,247215536.0
TM_SQDIFF,im353.jpg,9678656.0,235618112.0
TM_SQDIFF,im354.jpg,9446516.0,225512464.0
TM_SQDIFF,im355.jpg,9272408.0,215434496.0
TM_SQDIFF,im356.jpg,9077792.0,207019200.0
TM_SQDIFF,im357.jpg,8920262.0,198567248.0
TM_SQDIFF,im358.jpg,8760697.0,198423232.0
TM_SQDIFF,im359.jpg,8518829.0,198246464.0
TM_SQDIFF,im360.jpg,8260346.0,198428160.0
TM_SQDIFF,im361.jpg,8161004.0,198152464.0
